Event_ID,Exact_Date,Master_Location,Primary_Figure,Subject_Action,Summary_Text,Details_Evidence,Artifact_Refs,Social_Weight
E1912_019,1912.春,廣州,黄節,書信,黄節收到寄贈之印譜兩部，覆書致謝，並對貞社寄以厚望。,黄節書：“樸存先生足下：月前承賜尊集印譜兩部，搜羅至富，鑒別尤嚴，感荷何似！風雅道衰，得公隱中提倡保存，有如空谷足音矣。貞社多才，聞之心往。學校暑假在邇，此次弟必來滬一行，得親輝光也。拙著近體詩約百十章，間有可以示人者，誠以茲事關性情之學良巨，近日力趨平淡，殊願足下商訂之耳。靡論詩學，弟以爲凡愛古物者，皆當求其有補於性情爲主，足下謂然否邪？爾時海上應復清和，南方多暑。敬問起居。弟節頓首。廿一日。”...,,7
E1912_020,1912.08,廣州,,活动,8月，競雄女學創辦。競雄女學由徐自華、陳去病為紀念秋瑾而創設，以授予女子智識技能，俾能自立為辦學宗旨。,《競雄女學招生廣告》：“定名：秋俠競雄，賫志成仁，國人同悼，同人擬竟所未竟，特倡斯校，謹以名名，以志勿諼。宗旨：採取實利主義，授以女國民應有之智識技能，俾得自謀生計為宗旨。”該校本科設工藝科、美術科、商業科、數理化科，二年畢業；預科亦二年畢業。遇有志向學，家境寒微者，得學校認可後，可酌免學費。校址在西門内倉橋浜祥雲里。報名處在本校以及大馬路同盟會機關部、江西路《民國新聞》社。...,競雄女學招生廣告 / 民國新聞,7
E1912_021,1912.08,廣州,,活动,8月下旬，陳蛻庵為組織國學商兌會北京分會來滬，高吹萬、姚石子自張堰特往會晤，各省在滬會員均來聚會。,《國學商兌會紀事》：“八月二十五日為國學商兌會第二次常會之期，因大雨傾盆不止，致不能聚會。其後數日，會員陳蛻庵為組織分會從北京來滬，高吹萬、姚石子兩君自張堰本會特往晤見，各省會員之在滬者均來叙會，有聞聲相思而未經握手者，相見之餘，豪談縱論，倾蓋歡然，興會頗不淺云。”（9月5日太平洋報）...,國學商兌會紀事,7
E1912_022,1912.秋,廣州,,活动,秋，貞社廣東支社馬小進爲編同人集册，乞畫山水。,蔡守書：“朴人社兄鑒：前曾上書問金石雜志辦法，望詳示爲幸。小進以小素絹一張（長方）乞畫山水，萬望速藻即寄，此是同人集册，今祇等足下一張，即可裝裱也。又星州已將從前付上之印刻就，望即代取，包裹好交北京路普源公寄。□□寫法，别紙付上。”...,,7
E1912_023,1912.春,廣州,,書信,王競生來滬，往其下榻長春棧訪之未及晤，登報請其函示通訊位址。,《黄樸存啟事》：“王競生君：日前尊公來滬，祗謁於長春棧中，未晤而返。嗣後通訊地址，千祈付函本社賜閱是盼。”（10月1日神州日報） 按：王競生，不詳何許人。此則廣告當與社務有關。...,黄樸存啟事,7
E1912_024,1912.冬,廣州,,書信,初冬，以徐星州（新周）刻印交普源公號轉郵蔡守，蔡守以所見古銅印拓本寄來鑒定並供採擇。,蔡守書：“樸存社長兄足下：頃得香港普源公來書云，已得收石印，日間即可到省也，請勿念。今日有友人以古銅印都五十七方來售，索價六十元，但其中精真不多耳。今先拓本呈鑒，如何請即裁復，倘可取，則以代購戈款十六元、印譜款十二元扺去廿八元，餘多少再計可也。弟返里二年，從未見有古銅印，今忽得此，頗喜出望外，因欲爲足下物色而不可得也。匆匆不盡，企候德音之至。聞曼殊已到滬，未知有晤面否？此請道安。弟守頓首。舊十月廿八日。”...,,7
E1912_025,1912.冬,廣州,,活动,一年既闌，回首時局，政治腐敗，外侮日甚，來日大難的陰影揮之不去，寫下本年最後一篇“神州月旦”時評。,“神州月旦”：“陽曆一週，曰為改歲，今非民國元年將告屆終乎？回首去冬，戎馬倥傯之時，倉遽易朔，閭閻未及週知。近則從容展施，必有揚厲鋪張，以爲一歲除舊布新之慶，斯誠國民之幸福矣。雖然，中國改用陽曆以來，國家上下，此一年中羣思振作，俄焉而政治之窳敗如故，人民之情偽如故，土地之廢棄如故，甚且外交屢失，内亂叢生，視諸疇昔，又加劇焉。歲事云暮，來日大難，凡我同胞，共當如何猛省也。”...,,7
E1912_026,1912.冬,廣州,,活动,本年，與吳巽沂訂交。,裘譜：“這年吳巽沂、王秉恩等在上海舊跑馬廳，即今人民公園對面，西藏路西首，合組‘和光閣’古玩肆。先生與龐元濟、吳俊卿等常至該肆鑒評書畫古物。該‘和光閣’於兩年後閉歇。...,,7
E1911_017,1912.冬,廣州,,活动,是年遷居甘肅路永慶坊。,...,,7
E1913_001,1913.春,廣州,,紀游,春，陳去病介紹吳蓉從游習畫。,陳去病書：“樸翁先生左右：頃有女弟孟芙吳蓉者，極好書畫，能習大小篆暨西洋水彩畫，又仰慕先生明於宋元以來源流派別，欲令弟介紹執贄門下，每逢星期日上午到高齋一次，請求指示中國圖繪法門。如承慨諾，弟准本星期同來奉訪，如何？此頌道安。弟去病頓首。正月廿四日。” 按：吳蓉，字孟芙，新南社社員。1923年，葉楚傖元配夫人周湘蘭殁，娶吳爲繼室。...,,7
E1913_002,1913.03.20,上海,,聘任,3月20日，宋教仁被刺於上海火車站，傷重不治，殁於翌日。3月23日宋案主使者應夔丞被捕，翌日兇犯武士英被捕。秉承袁世凱意旨刺殺宋教仁的要犯洪述祖逃至青島。撰時評抨擊之。,“神州月旦”：“民國新成，人材蔚起，士之瓌奇偉異，而彈冠相慶者，固不乏拔茅連茹之占，即脂韋突梯、夤得奔競之流，亦嘗巧附聲華，如藤蘿之纏松柏。今則暴徒暗殺發生之後，株連黨惡，竟有洪述祖其人。語曰：士學不為己，而俯仰隨時，如挈臯居井上，求其不橈而不可得。悲夫！”（4月9日神州日報） 又：“今觀洪述祖供詞，據此次刺宋純係個人行動，與政治上全無關涉，與武士英在滬會審會堂翻供口吻，前後如出一轍，斯可異已！然徒迹其意氣激昂，言辭慷慨，豈自認不辭者，真能愍不畏死耶？抑奸凶自詡以受人主使，亦大可耻耶！不然，以洪等齷齪小人，犯此不韙，何其有恃無恐如斯也！”（4月20日神州日報）...,,10
E1913_003,1913.03.20,上海,,活动,為《真相畫報》作山水册八開。,其一題：“一聲兩聲松子落，一片兩片楓葉飛。夕陽在山新月上，道人相伴一僧歸。虹。” 其二題：“溪上先人之敝廬，南山秀色照庭除。何時共買扁舟去，看釣寒波縮頂魚。松雪句，濱虹寫。” 其三題：“略擬沈石田大意。濱虹。” 其四題：“漸江為吳不炎畫卷，頗極幽秀之致，余略參以梅壑意，寫此別有奇趣也。濱虹。” 其五題：“倣石溪畫意。頎厂。” 其六題：“擬梅壑散人筆。頎厂。” 其七題：“山昏歸雲歛，落葉夕飆驟。疏林漏微月，清光照巖竇。濱虹。” 其八題：“澄江漾旭日，青嶂擁晴雲。濱虹寫。” 按：册頁第一幅刊入《真相畫報》本年正月出版之第十四期“當選百畫（一）”。...,真相畫報 / 真相畫報,7
E1913_004,1913.03.20,上海,,活动,本年主“神州月旦”欄筆政，所撰時評所用筆名，除大千外，尚有民恐、千慮、瀕、忪、惺、乃等。,...,,7
E1913_005,1913.春,上海,,書信,春日，蔡哲夫以宋紙寄滬索畫，作黄山、白嶽、虞山、焦山、九華、富春江十二景山水圖册幀寄贈。,自題山水册：“黄山山麓仰望青鸞峰，縹緲雲際如此。濱虹。” 又：“白嶽以三姑、五老諸峰為最奇，獨聳岡尤清絶可愛。濱虹。” 又：“拂水。虞山最勝之處，足深人懷想大癡棲隱高風。” 又：“虞山訪沸（拂）水山莊遺址，坐憩劍門石壁之下，俯瞰昆、尚兩湖，煙波微茫，與海色相接。濱虹。” 又：“焦山別峰庵對江一段，巒光水色，最爲清曠。濱虹。” 又：“陵陽九子山以唐李白來游始著，奇峰嵯峨，與黄山、白嶽相埒。濱虹。” 又：“九華北行一角。濱虹。” 又：“富春江上游景也，余之新安舟中送目，極愛賞焉。濱虹。” 又：“七里瀧。濱虹。” 又：“嚴陵釣臺山麓有四先生祠，以祀謝翺、吳思齊、方鳳諸賢。濱虹。” 又：“山陰道上，風景秀媚宜人。予前十年游此不忍去，圖之以歸。濱虹。” 又：“焦山北岸，江中浮嶼，蕩漾波際，與檣帆乘風，時相掩映。哲夫社兄得宋紙自粤郵寄索畫，因寫近年游跡，聊供清賞，工拙所不計也。濱虹黄樸存。” 存考：此册十二幀未署作年，但畫册有李尹桑題耑，並跋云“哲夫社兄屬題，癸丑熟食日，壺父（李尹桑）題”，癸丑熟食日為1913年清明節前一二日，因此可定為1913年年初作。其中“虞山訪沸（拂）水山莊遺址”一幀，爲其最早畫常熟虞山者，然何年游常熟，無考。...,,7
E1913_006,1913.06,上海,,位移,6月，鑒於安徽入春後淫雨連綿，蛟水為災，聯合旅滬同鄉發起賑災活動。,《安徽水災籌賑處廣告》：“敬啟者：皖省自入春以來，淫雨成災，潮流怒發，無爲縣、黄絲灘、懷寧縣等處，圩堤潰口數百丈，同胞淹斃無算，秧田菜麥，傾没無存。柏督暨各團體連電告災，情狀慘烈，殊堪悲痛。同人等僑居滬上，緬彼桑梓，斷難坐視。爰於日前發起急賑，以冀從速救濟，倘蒙仁人君子俯念災情，慨賜仁粟，請交上海法租界西城河浜寧波會館東首七十八號洋房中華全國義賑會收存，掣取收據，登報鳴謝。安徽旅滬同鄉黄朴人、胡伯銘、李經蒭、葉璧城、程宗伊、董國璋、汪瑞閣、江仲潞等同啟。”（6月29日神州日報）...,安徽水災籌賑處廣告,10
E1913_007,1913.09,上海,,活动,9月，秋八月，於鄧實風雨樓晤高劍父，並與張虹(谷雛)訂交，時張氏將隨高劍父赴景德鎭。,張谷雛跋《畫學篇》：“憶昔癸丑歲，秋之八月，高先生劍父邀予同往景德鎭，過春申，在鄧氏風雨樓中與黄丈把晤，得聞緖論。斯時余未有意畫道，匆匆之際，奔走遑遑。殆戊辰歲，余往匡廬山居兩載，朝夕流盼山光雲影，以古人筆墨之法，撮取自然景物，得草稿百十紙，及扺滬上，請益於黄丈。當時王秋齋、宣古愚在座，黄丈笑曰：‘師古人而貫通造化之機，吾當與子並駕而游於藝。’古愚謂予與黄丈洵為同道，不以藝治生，以藝為寄興。”(原件，錢學文醫師藏) 按：張虹(1891—1968)，字谷雛，號申齋，以字行，順德龍江人。高劍父門生。1912年，由其兄吕周之介，隨高劍父之贛省，手繪瓷畫於饒州瓷業公司。後又與劍父赴滬，為審美書局玻璃版着色。與鄧實、王秋湄(薳)等友善，曾游日考察繪畫兩載。工山水，畫風有兩類，一類出於折衷派，一類出於傳統，前者受高劍父影響，後者受黄賓虹影響。作品曾參加在歐洲舉辦的中德美展，見本譜1934年條。其《吳越楚紀游册·怡園》一圖題云：“昔年同黄樸存先生訪尚書文孫鶴逸，鶴逸善畫，所藏名迹頗多精品，在園中欣賞竟日。迨重游，鶴逸已歸道山，不勝人琴之感。”顧鶴逸為過雲樓(即怡園)主人，卒於1930年，張虹與黄賓虹同至蘇州觀畫的年份難稽，據推測，應當在1928年(戊辰)之際或稍早。洪再新有《學術與市場：從黄賓虹與張虹的交往看廣東人的藝術實驗》一文（《榮寶齋》2004年第4—6期連載），從美術史層面對張、黄四十年的交往，作了以小觀大的詳述，有云：“在黄賓虹結識的廣東畫家羣中，張虹儘管兼具了畫家、詩人、教授、畫論家、鑒藏家和古董商等多種身份，並在全國乃至國際畫壇上發揮過一定作用，却祇是志趣相投、利益相合而已。從社會地位講，張虹不像黄節、陳樹人、易孺、黄居素、潘達微等人，没有擔任過重要的職位；在藝術名望上，他不是‘新派’或‘舊派’中的領袖人物，和黄賓虹對繪畫藝術的執著不同，張虹‘自謂甚不願以畫人名’，故‘於應酬之作，恒病草草’。但是他的經歷却屢見於《廣東現代畫人傳》、《中華民國卅六年美術年鑒》、《嶺南近代畫人傳略》等，頗具傳記色彩。這位特殊的歷史人物，和黄賓虹保持了長達四十年的交往，從學術（包括畫論、畫法、金石文字）和市場（包括古今字畫交易）兩方面，顯示了廣東人和國内外藝術家共事的成果，及其對現代中國繪畫所作出的貢獻。”...,畫學篇 / 吳越楚紀游册·怡園 / 學術與市場：從黄賓虹與張虹的交往看廣東人的藝術實驗 / 榮寶齋 / 廣東現代畫人傳 / 中華民國卅六年美術年鑒 / 嶺南近代畫人傳略,7
